author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/287774980/;Москва;sale;flat;10;23;4;185.6;85000000;Крылатское;Крылатские Холмы;Крылатское;
Основа;https://www.cian.ru/sale/flat/286346882/;Москва;sale;flat;23;29;4;84.5;28510300;Черемушки;Наметкина;Новые Черёмушки;Nametkin Tower
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/277221514/;Москва;sale;flat;5;8;4;185.0;220000000;Пресненский;Большой Палашевский переулок;Пушкинская;Большой Палашевский 10
РГ-Девелопмент;https://www.cian.ru/sale/flat/280126767/;Москва;sale;flat;2;25;4;87.5;29575000;Савеловский;Старый Петровско-Разумовский проезд;Гражданская;Петровский парк II
Monumental Group;https://www.cian.ru/sale/flat/283167850/;Москва;sale;flat;5;8;4;184.6;220000000;Пресненский;Большой Палашевский переулок;Пушкинская;Большой Палашевский 10
Основа;https://www.cian.ru/sale/flat/286346601/;Москва;sale;flat;24;29;4;110.1;36641280;Черемушки;Наметкина;Новые Черёмушки;Nametkin Tower
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/275502191/;Москва;sale;flat;11;12;4;257.4;431676520;Раменки;Улофа Пальме;Ломоносовский проспект;Lake House
Э.К. Девелопмент;https://www.cian.ru/sale/flat/281306228/;Москва;sale;flat;15;25;4;105.5;37874500;Хорошевский;Маргелова;Беговая;Авиатика
Времена года;https://www.cian.ru/sale/flat/285854735/;Москва;sale;flat;3;14;4;115.6;62000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Главстрой;https://www.cian.ru/sale/flat/284655980/;Москва;sale;flat;25;29;4;101.6;44159260;Филевский парк;Береговой проезд;Шелепиха;Береговой
BELFORT;https://www.cian.ru/sale/flat/287954714/;Москва;sale;flat;7;21;4;85.9;54999900;Пресненский;Мантулинская;Деловой центр;City Park
Sminex-Интеко;https://www.cian.ru/sale/flat/265095264/;Москва;sale;flat;6;13;4;95.6;46180000;Раменки;;Минская;Вест Гарден ЖК
Cristall Realty;https://www.cian.ru/sale/flat/287727616/;Москва;sale;flat;4;6;4;200.0;220000000;Тверской;Тверская;Пушкинская;
Forma;https://www.cian.ru/sale/flat/286682939/;Москва;sale;flat;-1;-1;-1;202.0;54416158;Щукино;Волоколамское шоссе;Стрешнево;Moments
Kalinka Group;https://www.cian.ru/sale/flat/287777211/;Москва;sale;flat;4;6;4;196.0;221405676;Раменки;Косыгина;Воробьёвы горы;Монолит
Центр-Инвест;https://www.cian.ru/sale/flat/288173291/;Москва;sale;flat;17;22;4;119.0;64329876;Красносельский;Большая Спасская;Площадь трёх вокзалов;Dialog
BERI;https://www.cian.ru/sale/flat/288391230/;Москва;sale;flat;3;4;4;98.5;35990000;Пресненский;Красная Пресня;Улица 1905 года;
Hutton Development;https://www.cian.ru/sale/flat/287039587/;Москва;sale;flat;17;17;4;206.07;179899110;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/284737755/;Москва;sale;flat;4;5;4;183.6;177511840;Арбат;Большой Кисловский переулок;Арбатская;
Valartis Group;https://www.cian.ru/sale/flat/274788985/;Москва;sale;flat;8;8;4;180.7;198770000;Арбат;Арбат;Арбатская;Turandot Residences
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/279405634/;Москва;sale;flat;2;10;4;163.8;199500000;Хамовники;Бурденко;Парк Культуры;Дом на Бурденко
Valartis Group;https://www.cian.ru/sale/flat/274788987/;Москва;sale;flat;8;8;4;240.5;206135000;Арбат;Арбат;Арбатская;Turandot Residences
BELFORT;https://www.cian.ru/sale/flat/286943881/;Москва;sale;flat;11;11;4;229.0;343500000;Хамовники;Усачева;Спортивная;Садовые кварталы
А101;https://www.cian.ru/sale/flat/277903736/;Москва;sale;flat;2;16;4;67.0;12444927;;;Бунинская аллея;
Estes;https://www.cian.ru/sale/flat/288180924/;Москва;sale;flat;4;24;4;122.0;35000000;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Holland park
Э.К. Девелопмент;https://www.cian.ru/sale/flat/286504896/;Москва;sale;flat;2;26;4;99.4;21440580;Чертаново Южное;;Лесопарковая;Зеленая Вертикаль ЖК
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/285907712/;Москва;sale;flat;10;11;4;137.0;99000000;Басманный;Казакова;Курская;
Основа;https://www.cian.ru/sale/flat/286250505/;Москва;sale;flat;-1;-1;-1;-1;23997000;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
Contact Real Estate;https://www.cian.ru/sale/flat/282977876/;Москва;sale;flat;7;7;4;261.79;290000000;Якиманка;Большая Полянка;Полянка;Полянка/44
ПИК;https://www.cian.ru/sale/flat/270782013/;Москва;sale;flat;2;32;4;86.6;27111704;Бутырский;к1/2;Бутырская;Руставели 14 ЖК
Delight  Realty;https://www.cian.ru/sale/flat/283345244/;Москва;sale;flat;2;5;4;136.0;130000000;Замоскворечье;Озерковская набережная;Новокузнецкая;Bogenhouse
РГ-Девелопмент;https://www.cian.ru/sale/flat/287736266/;Москва;sale;flat;18;27;4;96.4;28245200;Щукино;Берзарина;Карамышевская;Октябрьское поле
TimeProperty;https://www.cian.ru/sale/flat/285593474/;Москва;sale;flat;44;55;4;89.0;32000000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
3S Group;https://www.cian.ru/sale/flat/286088654/;Москва;sale;flat;27;29;4;96.19;33666500;Богородское;Открытое шоссе;Бульвар Рокоссовского;Талисман на Рокоссовского
TimeProperty;https://www.cian.ru/sale/flat/285134019/;Москва;sale;flat;41;55;4;89.03;32000000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ДОНСТРОЙ;https://www.cian.ru/sale/flat/288385792/;Москва;sale;flat;18;26;4;105.9;35275290;Лефортово;бульвар Сенкевича;Площадь Ильича;Символ
Moscow Estate Group;https://www.cian.ru/sale/flat/284013153/;Москва;sale;flat;15;21;4;155.0;131500000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
494 УНР;https://www.cian.ru/sale/flat/284196394/;Москва;sale;flat;4;16;4;96.9;59302800;Сокольники;Матросская Тишина;Сокольники;Ренессанс
TimeProperty;https://www.cian.ru/sale/flat/269560716/;Москва;sale;flat;3;9;4;225.7;187000000;Арбат;Филипповский переулок;Кропоткинская;Филипповский
Основа;https://www.cian.ru/sale/flat/286250330/;Москва;sale;flat;-1;-1;-1;202.0;183304400;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
Времена года;https://www.cian.ru/sale/flat/286912570/;Москва;sale;flat;10;14;4;194.0;230000000;Замоскворечье;Мытная;Добрынинская;Английский квартал
Level Group;https://www.cian.ru/sale/flat/284916282/;Москва;sale;flat;2;6;4;191.5;203826557;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/282481996/;Москва;sale;flat;59;67;4;225.0;250000000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
Level Group;https://www.cian.ru/sale/flat/284916286/;Москва;sale;flat;3;6;4;188.0;259736849;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/279148561/;Москва;sale;flat;66;73;4;426.0;532500000;Пресненский;набережная Пресненская;Международная;Город Столиц
Level Group;https://www.cian.ru/sale/flat/284916283/;Москва;sale;flat;2;6;4;191.0;261378481;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
ВСН Недвижимость;https://www.cian.ru/sale/flat/288104717/;Москва;sale;flat;9;9;4;114.2;55200000;Кунцево;Академика Павлова;Молодёжная;TWICE
Sminex-Интеко;https://www.cian.ru/sale/flat/282309576/;Москва;sale;flat;3;3;4;201.85;480210000;Тверской;Ильинка;Площадь Революции;Ильинка 3/8
ID 90897590;https://www.cian.ru/sale/flat/288408064/;Москва;sale;flat;7;23;4;140.5;54327000;Якиманка;Мытная;Серпуховская;Sky House
А101;https://www.cian.ru/sale/flat/281573432/;Москва;sale;flat;6;16;4;64.4;13733092;;;Прокшино;
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/278010627/;Москва;sale;flat;3;5;4;85.0;79000000;Замоскворечье;Большая Татарская;Новокузнецкая;Bogenhouse
А101;https://www.cian.ru/sale/flat/281682807/;Москва;sale;flat;15;18;4;69.4;14724999;;;Улица Горчакова;Дзен-кварталы ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/280782889/;Москва;sale;flat;2;11;4;168.3;199500000;Хамовники;Бурденко;Парк Культуры;Дом на Бурденко
А101;https://www.cian.ru/sale/flat/279782134/;Москва;sale;flat;6;18;4;69.7;15168828;;;Улица Горчакова;Дзен-кварталы ЖК
Аврора Проперти;https://www.cian.ru/sale/flat/278630878/;Москва;sale;flat;5;10;4;144.0;110000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
ДСК-1;https://www.cian.ru/sale/flat/286941122/;Москва;sale;flat;-1;-1;-1;202.0;15706865;Молжаниновский;Ленинградское шоссе;Планерная;Первый Ленинградский
ID 84226172;https://www.cian.ru/sale/flat/286396610/;Москва;sale;flat;8;11;4;86.0;55000000;Басманный;Казакова;Курская;
А101;https://www.cian.ru/sale/flat/279706751/;Москва;sale;flat;16;16;4;72.7;16089654;;;Улица Скобелевская;
Kalinka Group;https://www.cian.ru/sale/flat/285993296/;Москва;sale;flat;6;6;4;78.0;55000000;Дорогомилово;Киевская;Студенческая;
А101;https://www.cian.ru/sale/flat/281573373/;Москва;sale;flat;8;16;4;82.7;16680688;;;Прокшино;
Аврора Проперти;https://www.cian.ru/sale/flat/287380505/;Москва;sale;flat;3;4;4;150.0;69900000;Тверской;Петровка;Чеховская;
А101;https://www.cian.ru/sale/flat/285972315/;Москва;sale;flat;9;15;4;70.3;16828363;;;Прокшино;
Whitewill;https://www.cian.ru/sale/flat/279147672/;Москва;sale;flat;21;34;4;145.0;125000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Новые Ватутинки;https://www.cian.ru/sale/flat/282218632/;Москва;sale;flat;9;9;4;86.6;17172780;;;Ольховая;
Аврора Проперти;https://www.cian.ru/sale/flat/286616216/;Москва;sale;flat;79;82;4;295.0;350000000;Пресненский;1-й Красногвардейский проезд;Выставочная;МФК ОКО
А101;https://www.cian.ru/sale/flat/273052875/;Москва;sale;flat;14;17;4;73.5;17958026;;;Прокшино;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/282741241/;Москва;sale;flat;7;25;4;166.0;70000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
А101;https://www.cian.ru/sale/flat/288124717/;Москва;sale;flat;12;16;4;80.7;18294690;;;Улица Горчакова;
Самолет Плюс Москва;https://www.cian.ru/sale/flat/286435113/;Москва;sale;flat;3;14;4;89.8;19900000;Царицыно;Кантемировская;Кантемировская;
А101;https://www.cian.ru/sale/flat/288194086/;Москва;sale;flat;4;17;4;72.5;18262750;;;Улица Горчакова;
PEOPLE;https://www.cian.ru/sale/flat/284743194/;Москва;sale;flat;5;7;4;204.0;150000000;Якиманка;2-й Казачий переулок;Полянка;Римский дом
ДСК-1;https://www.cian.ru/sale/flat/287027937/;Москва;sale;flat;-1;-1;-1;8.0;18277830;Молжаниновский;Ленинградское шоссе;Водники;Первый Ленинградский
Gethome;https://www.cian.ru/sale/flat/283325341/;Москва;sale;flat;3;17;4;220.0;139000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
А101;https://www.cian.ru/sale/flat/284399650/;Москва;sale;flat;2;16;4;86.8;18287839;;;Улица Скобелевская;
BELFORT;https://www.cian.ru/sale/flat/283640916/;Москва;sale;flat;4;7;4;204.0;290000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285444239/;Москва;sale;flat;4;20;4;107.1;18683766;;;Рассказовка;
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/268525437/;Москва;sale;flat;2;8;4;235.3;390939166;Хамовники;переулок Хилков;Кропоткинская;Парк Палас
ДСК-1;https://www.cian.ru/sale/flat/281306492/;Москва;sale;flat;-1;-1;-1;7.0;18704370;Молжаниновский;Ленинградское шоссе;Водники;Первый Ленинградский
Whitewill;https://www.cian.ru/sale/flat/286475847/;Москва;sale;flat;3;42;4;196.0;84000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285444592/;Москва;sale;flat;22;22;4;104.6;19575637;;;Рассказовка;
Contact Real Estate;https://www.cian.ru/sale/flat/284664348/;Москва;sale;flat;10;17;4;289.0;147000000;Арбат;Новый Арбат;Смоленская;
Level Group;https://www.cian.ru/sale/flat/285874917/;Москва;sale;flat;-1;-1;-1;202.0;20938297;Печатники;;Кожуховская;Левел Южнопортовая ЖК
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285284298/;Москва;sale;flat;4;12;4;145.7;85000000;Тверской;1-й Тверской-Ямской переулок;Маяковская;
ПИК;https://www.cian.ru/sale/flat/276334795/;Москва;sale;flat;23;34;4;73.72;21337313;Очаково-Матвеевское;к1.3;Аминьевская;Матвеевский Парк ЖК
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/277801329/;Москва;sale;flat;7;12;4;227.0;363200000;Хамовники;2-я Фрунзенская;Фрунзенская;Андреевский
Э.К. Девелопмент;https://www.cian.ru/sale/flat/288159203/;Москва;sale;flat;6;26;4;98.4;21834960;Чертаново Южное;;Лесопарковая;Зеленая Вертикаль ЖК
Gethome;https://www.cian.ru/sale/flat/283547063/;Москва;sale;flat;10;14;4;204.0;130000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285928775/;Москва;sale;flat;13;17;4;112.5;21802381;;;Рассказовка;
Kalinka Group;https://www.cian.ru/sale/flat/235552874/;Москва;sale;flat;15;53;4;162.8;100000000;Раменки;Мосфильмовская;Парк Победы;Дом на Мосфильмовской
А101;https://www.cian.ru/sale/flat/273049880/;Москва;sale;flat;3;9;4;101.3;22221881;;;Прокшино;
Estate time;https://www.cian.ru/sale/flat/281615527/;Москва;sale;flat;6;36;4;98.0;31000000;Хорошево-Мневники;Шелепихинская набережная;Народное Ополчение;FreeDOM
Level Group;https://www.cian.ru/sale/flat/286643182/;Москва;sale;flat;-1;-1;-1;202.0;22675039;Печатники;;Кожуховская;Левел Южнопортовая ЖК
Point Estate Город;https://www.cian.ru/sale/flat/287449246/;Москва;sale;flat;2;18;4;130.0;67000000;Тверской;Краснопролетарская;Новослободская;Ласточкино гнездо
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285438445/;Москва;sale;flat;14;17;4;105.4;24146969;;;Рассказовка;
Инна Баденко;https://www.cian.ru/sale/flat/284218765/;Москва;sale;flat;7;14;4;145.2;100000000;Хамовники;Оболенский переулок;Фрунзенская;
Основа;https://www.cian.ru/sale/flat/286250518/;Москва;sale;flat;8;9;4;84.5;24243050;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
Времена года;https://www.cian.ru/sale/flat/287300274/;Москва;sale;flat;4;13;4;115.61;58500000;Раменки;;Минская;Вест Гарден ЖК
Level Group;https://www.cian.ru/sale/flat/284889094/;Москва;sale;flat;-1;-1;-1;202.0;24842982;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
TROIKA ESTATE;https://www.cian.ru/sale/flat/271038855/;Москва;sale;flat;8;13;4;202.8;99900000;Таганский;Тетеринский переулок;Таганская;Шоколад
Level Group;https://www.cian.ru/sale/flat/287517165/;Москва;sale;flat;-1;-1;-1;202.0;25387683;Западное Дегунино;Северный ао;Селигерская;Левел Селигерская ЖК
АЭРОБУС;https://www.cian.ru/sale/flat/282718920/;Москва;sale;flat;10;34;4;126.0;43800000;Аэропорт;Кочновский проезд;Гражданская;Аэробус
ПИК;https://www.cian.ru/sale/flat/288065121/;Москва;sale;flat;15;21;4;79.26;26674926;Очаково-Матвеевское;;Аминьевская;Вангарден ЖК
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/275271649/;Москва;sale;flat;2;15;4;156.0;104893360;Тверской;4-я Тверская-Ямская;Маяковская;
ПИК;https://www.cian.ru/sale/flat/286829719/;Москва;sale;flat;3;21;4;80.62;26549168;Очаково-Матвеевское;;Аминьевская;Вангарден ЖК
PEOPLE;https://www.cian.ru/sale/flat/279062277/;Москва;sale;flat;9;12;4;110.0;65900000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Level Group;https://www.cian.ru/sale/flat/284889126/;Москва;sale;flat;-1;-1;-1;202.0;27492329;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
Point Estate Город;https://www.cian.ru/sale/flat/285100854/;Москва;sale;flat;1;5;4;217.0;320000000;Хамовники;2-й Зачатьевский переулок;Кропоткинская;Особняк в Зачатьевском переулке
Основа;https://www.cian.ru/sale/flat/286713638/;Москва;sale;flat;-1;-1;-1;-1;28020000;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
САДОВЫЕ КВАРТАЛЫ. Офис продаж;https://www.cian.ru/sale/flat/285899292/;Москва;sale;flat;16;16;4;208.9;254500000;Хамовники;Усачева;Спортивная;Садовые кварталы
Level Group;https://www.cian.ru/sale/flat/284889143/;Москва;sale;flat;-1;-1;-1;202.0;28905632;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
BELFORT;https://www.cian.ru/sale/flat/284949681/;Москва;sale;flat;19;34;4;145.0;89000000;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
MR Group;https://www.cian.ru/sale/flat/286391878/;Москва;sale;flat;2;29;4;102.4;28653088;Южнопортовый;;Угрешская;Метрополия ЖК
PEOPLE;https://www.cian.ru/sale/flat/277194593/;Москва;sale;flat;19;23;4;113.0;46900000;Можайский;Гжатская;Кунцевская;LIFE-Кутузовский
TEKTA GROUP;https://www.cian.ru/sale/flat/286925054/;Москва;sale;flat;23;34;4;82.9;28724850;Обручевский;;Калужская;Эвер ЖК
Century 21 Street Realty;https://www.cian.ru/sale/flat/281839005/;Москва;sale;flat;53;58;4;144.1;61700000;Хорошево-Мневники;Народного Ополчения;Хорошёво;Wellton Towers
Whitewill;https://www.cian.ru/sale/flat/284942298/;Москва;sale;flat;19;23;4;129.0;59500000;Проспект Вернадского;Удальцова;Проспект Вернадского;
Whitewill;https://www.cian.ru/sale/flat/279851246/;Москва;sale;flat;30;41;4;138.5;78000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Istudio;https://www.cian.ru/sale/flat/266426865/;Москва;sale;flat;34;36;4;180.0;81000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Whitewill;https://www.cian.ru/sale/flat/280911382/;Москва;sale;flat;12;22;4;147.0;87000000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/220126243/;Москва;sale;flat;3;4;4;149.0;110000000;Арбат;Староконюшенный переулок;Кропоткинская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/277955039/;Москва;sale;flat;7;21;4;205.0;115000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
Premium Moscow;https://www.cian.ru/sale/flat/283440275/;Москва;sale;flat;18;21;4;125.0;120000000;Пресненский;Мантулинская;Деловой центр;City Park
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/272473171/;Москва;sale;flat;2;6;4;201.0;135000000;Покровское-Стрешнево;Береговая;Балтийская;Покровский берег
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/279618053/;Москва;sale;flat;10;17;4;223.2;137000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
PEOPLE;https://www.cian.ru/sale/flat/287299293/;Москва;sale;flat;11;20;4;153.0;149000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
Whitewill;https://www.cian.ru/sale/flat/284650069/;Москва;sale;flat;12;21;4;158.0;156500000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
TROIKA ESTATE;https://www.cian.ru/sale/flat/283440889/;Москва;sale;flat;3;8;4;187.0;161374400;Хамовники;7-й Ростовский переулок;Смоленская;Дом в Ростовском переулке
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/281555176/;Москва;sale;flat;4;7;4;159.0;180000000;Якиманка;2-й Спасоналивковский переулок;Полянка;Полянка/44
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/280007447/;Москва;sale;flat;4;5;4;218.0;196000000;Пресненский;Тверской бульвар;Пушкинская;
Ramenky Realty;https://www.cian.ru/sale/flat/275875799/;Москва;sale;flat;4;8;4;201.6;290000000;Хамовники;Погодинская;Киевская;GRAND DELUXE на Плющихе
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/190455164/;Москва;sale;flat;2;6;4;249.3;350000000;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/271812980/;Москва;sale;flat;6;6;4;187.7;359999965;Замоскворечье;Большой Ордынский переулок;Полянка;Собрание клубных домов ORDYNKA
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/282500948/;Москва;sale;flat;43;57;4;186.9;338886240;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Century 21 Level;https://www.cian.ru/sale/flat/287193804/;Москва;sale;flat;6;20;4;102.0;21699000;Можайский;Беловежская;Кунцевская;
Estes;https://www.cian.ru/sale/flat/283842255/;Москва;sale;flat;5;5;4;96.8;29000000;Богородское;3-я Гражданская;Преображенская площадь;
Century 21 Premium Property;https://www.cian.ru/sale/flat/287675576/;Москва;sale;flat;10;17;4;106.0;50000000;Лефортово;проезд Невельского;Авиамоторная;Символ
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/263705047/;Москва;sale;flat;7;14;4;190.5;57380000;Кунцево;Молодогвардейская;Кунцевская;
PEOPLE;https://www.cian.ru/sale/flat/286250453/;Москва;sale;flat;20;24;4;117.0;59000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
PEOPLE;https://www.cian.ru/sale/flat/278450506/;Москва;sale;flat;13;42;4;98.4;61000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Арт Риэлти;https://www.cian.ru/sale/flat/271020852/;Москва;sale;flat;29;52;4;136.4;63400000;Раменки;Мичуринский проспект;Раменки;
PEOPLE;https://www.cian.ru/sale/flat/274203092/;Москва;sale;flat;9;19;4;140.0;87550000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/275932601/;Москва;sale;flat;14;21;4;205.0;90000000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
